,id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
9073,150964,"Tedeschi, Filadonna Pinot Grigio delle Venezie",Tedeschi,Italy,Veneto,,,,Pinot Grigio,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,0,2011,750
9074,150965,"Tedeschi, Capitel Tenda Soave Classico",Tedeschi,Italy,Veneto,Soave,,,Garganega,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2012,750
9075,150966,Haha Marlborough Pinot Noir,Haha Winery,New Zealand,South Island,Marlborough,,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET2,ACIDITY5,BODY3,TANNIN3,65000,2014,750
9076,150967,Haha Marlborough Sauvignon Blanc,Haha Winery,New Zealand,South Island,Marlborough,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13~14,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,45000,2016,750
9077,150969,"Neil Ellis, Vineyard Selection Cabernet Sauvignon",Neil Ellis,the Republic of South Africa,Coastal Region,Stellenbosch,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,87000,2009,750
9078,150970,"Neil Ellis, Vineyard Selection Syrah",Neil Ellis,the Republic of South Africa,Coastal Region,Stellenbosch,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,87000,2010,750
9079,150971,"Valentin Bianchi, Leo Malbec",Valentin Bianchi,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,50000,2014,750
9080,150972,"Valentin Bianchi, Leo Premium Malbec",Valentin Bianchi,Argentina,Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,100000,2013,750
9081,150973,"Valentin Bianchi, Leo Torrontes",Valentin Bianchi,Argentina,Mendoza,,,,Torrontes,,,,,,,,,,,,White,Table,12.5,10~12,SWEET2,ACIDITY3,BODY3,TANNIN1,45000,2011,750
9082,150974,DADA,Peter Mertes,Germany,MoselSaarRuwer,Bernkastel,BernkastelKues,,Sauvignon blanc,,,,,,,,,,,,Sparkling,"Appetizer, Dessert",5,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,5000,0,275
9083,150975,"Dr.Loosen, Riesling Sparkling",DrLoosen,Germany,MoselSaarRuwer,,,,Riesling,,,,,,,,,,,,Sparkling,"Appetizer, Dessert",11~12,8~10,SWEET3,ACIDITY5,BODY2,TANNIN1,48000,0,750
9084,150976,"Clover Hill, Vintage Brut",Clover Hill,Australia,Tasmania,,,,Chardonnay,Pinot Noir,Pinot Meunier,,,,,,,,,,Sparkling,Appetizer,13,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2014,750
9085,150978,"Piccini, Tegole Rosso",Piccini,Italy,Toscana,Chianti,,,Sangiovese,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,25000,2007,750
9086,150979,"Piccini, Sasso Al Poggio",Piccini,Italy,Toscana,,,,Sangiovese,Cabernet Sauvignon,Merlot,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,39000,2012,750
9087,150980,"Piccini, Chianti Classico Valiano",Piccini,Italy,Toscana,Chianti,,,Sangiovese,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2007,750
9088,150981,"Le Plan, Classic",LePlan Vermeersch,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,35000,2013,750
9089,150982,"LePlan Vermeersch, Classic Cotes du Rhone White",LePlan Vermeersch,France,Rhone,Cotes du Rhone,,,Grenache Blanc,,,,,,,,,,,,White,Table,13,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2011,750
9090,150984,"LePlan Vermeersch, Aramon Alicante GTA",LePlan Vermeersch,France,Rhone,,,,Aramon,Alicante Bouschet,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2010,750
9091,150986,"LePlan Vermeersch, Carignan GTC",LePlan Vermeersch,France,Rhone,Cotes du Rhone,,,Carignan,,,,,,,,,,,,Red,"Table, Dessert",15~16,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2010,750
9092,150987,"Le Plan, GT-1",LePlan Vermeersch,France,Rhone,ChateauneufduPape,,,Grenache,Syrah & Shiraz,,,,,,,,,,,Red,Table,15,15~17,SWEET1,ACIDITY3,BODY5,TANNIN4,200000,2012,750
9093,150988,"LePlan Vermeersch, Viognier Clairette GTV",LePlan Vermeersch,France,Rhone,Cotes du Rhone,,,Clairette Blanche,Viognier,,,,,,,,,,,White,Table,15,10~12,SWEET2,ACIDITY3,BODY3,TANNIN1,0,2011,750
9094,150990,M by villa M,Gianni Gagliardo,Italy,Piemonte,,,,Moscato,,,,,,,,,,,,White,Dessert,3,6~8,SWEET4,ACIDITY1,BODY2,TANNIN1,20000,0,750
9095,150991,Santero Moscato Spumante,Santero,Italy,Piemonte,,,,Moscato,,,,,,,,,,,,Sparkling,Dessert,6.5,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,25000,0,750
9096,150992,"Errazuriz, Estate Carmenere",Vina Errazuriz,Chile,Aconcagua,,,,Carmenere,Petit Verdot,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,22000,2013,750
9097,150993,"Errazuriz, Max Reserva Carmenere ",Vina Errazuriz,Chile,Aconcagua,,,,Carmenere,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,44000,2015,750
9098,150994,"Errazuriz, The Blend Carmenere Syrah Petit Verdot",Vina Errazuriz,Chile,Aconcagua,,,,Carmenere,Syrah & Shiraz,Petit Verdot,mourvedre,Cabernet Franc,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,150000,2009,750
9099,150995,"Errazuriz, Single Vineyard Carmenere",Vina Errazuriz,Chile,Aconcagua,,,,Carmenere,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,75000,2012,750
9100,150996,Errazuriz Single Vineyard Sauvignon Blanc,Vina Errazuriz,Chile,Aconcagua,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,14,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,75000,2013,750
9101,151001,Mosel Christmas Riesling,SMWSaarMoselWinzersekt,Germany,MoselSaarRuwer,,,,Riesling,,,,,,,,,,,,White,Dessert,10.5,8~10,SWEET3,ACIDITY5,BODY2,TANNIN1,0,2012,500
9102,151002,Mosel Christmas Rose,SMWSaarMoselWinzersekt,Germany,MoselSaarRuwer,,,,Spatburgunder,,,,,,,,,,,,Rose,Dessert,10.5,8~10,SWEET3,ACIDITY4,BODY2,TANNIN2,0,2012,500
9103,151003,Muscadet Cotes de Granlieu Sur Lie,Domaine Les Hautes Noelles,France,Loire,,,,Muscadet,,,,,,,,,,,,White,Dessert,,,SWEET4,ACIDITY2,BODY2,TANNIN1,0,2010,750
9104,151004,St Nicolas de Bourgueil Les Montils,La Cotelleraie  Domaine de la Cotelleraie,France,Loire,Touraine,StNicolasdeBourgueil,,Cabernet Franc,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2010,750
9105,151005,Vouvray sec,Domaine Careme,France,Loire,,,,Chenin Blanc,,,,,,,,,,,,White,Table,,,SWEET2,ACIDITY3,BODY2,TANNIN1,0,2009,750
9106,151006,Chinon Les 4 Terroirs,Domaine De Coulaine,France,Loire,Touraine,Chinon,,Cabernet Franc,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2010,750
9107,151007,Touraine Le Bois Jacou,Domaine Les Bois Vaudons,France,Loire,Touraine,,,Gamay,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2009,750
9108,151008,Touraine LArpent des Vaudons,Domaine Les Bois Vaudons,France,Loire,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2010,750
9109,151009,"Domaine De Montgilet, Cabernet d'Anjou Rose",Montgilet Domaine De Montgilet,France,Loire,,,,Cabernet Franc,Cabernet Sauvignon,,,,,,,,,,,Rose,"Appetizer, Table",,,SWEET2,ACIDITY3,BODY2,TANNIN1,0,2011,750
9110,151010,"Domaine De Montgilet, Coteaux de L'Aubance",Montgilet Domaine De Montgilet,France,Loire,,,,Chenin Blanc,,,,,,,,,,,,White,Table,,,SWEET5,ACIDITY2,BODY3,TANNIN1,0,2014,750
9111,151011,"Domaine De Montgilet, Cremant de Loire ",Montgilet Domaine De Montgilet,France,Loire,,,,Chenin Blanc,Chardonnay,,,,,,,,,,,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2009,750
9112,151012,Saumur Champigny Pelo,Domaine Le Petit St Vincent,France,Loire,,,,Cabernet Franc,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2008,750
9113,151013,"Domaine Joubert, Brouilly Vieilles Vignes",Domaine Joubert,France,Bourgogne,Beaujolais,Brouilly,,Gamay,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN2,0,2010,750
9114,151014,Chateau Les Ricards,Domaine Chateau BelAir La Royere,France,Bordeaux,Cotes de Blaye,,,Merlot,Cabernet Sauvignon,Malbec,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2007,750
9115,151015,"I Balzini, Brown Label",I Balzini,Italy,Toscana,,,,Blend,,,,,,,,,,,,Hard,Table,43,15~17,SWEET1,ACIDITY1,BODY4,TANNIN1,147000,2006,375
9116,151016,"I Balzini, Black Label",I Balzini,Italy,Toscana,,,,Cabernet Sauvignon,Sangiovese,Merlot,,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,240000,2005,750
9117,151017,Corte Parnaso,Terre del Parnaso,Italy,Sicilia,,,,Nero d'Avola,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,87000,2009,750
9118,151018,Lamacia Bianco,Tenimenti Association,Italy,Friuli Venezia Giulia,,,,Sauvignon blanc,Chardonnay,,,,,,,,,,,White,Table,12,10~12,SWEET2,ACIDITY3,BODY2,TANNIN1,25000,2011,750
9119,151019,Lamacia Rosso,Tenimenti Association,Italy,Friuli Venezia Giulia,,,,Merlot,Cabernet Sauvignon,Refosco,,,,,,,,,,Red,Table,12,15~17,SWEET2,ACIDITY3,BODY3,TANNIN3,25000,2010,750
9120,151020,Kris Pinot Grigio,Kris,Italy,Veneto,,,,Pinot Grigio,,,,,,,,,,,,White,"Appetizer, Table",12.5,10~12,SWEET2,ACIDITY3,BODY2,TANNIN1,0,0,750
9121,151021,Kuyen,Antiyal,Chile,Maipo Valley,,,,Syrah & Shiraz,Cabernet Sauvignon,Carmenere,Petit Verdot,,,,,,,,,Red,Table,14.7,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2015,750
9122,151022,"Piccini, Donna Chardonnay",Piccini,Italy,Toscana,,,,Chardonnay,,,,,,,,,,,,White,Table,13,10~12,SWEET2,ACIDITY3,BODY2,TANNIN1,0,2015,750
9123,151023,"Ghione Anna, Moscato d’Asti Piccole Gioie",Ghione Anna,Italy,Piemonte,,,,Moscato,,,,,,,,,,,,White,"Appetizer, Dessert",5,7~9,SWEET4,ACIDITY2,BODY2,TANNIN1,48000,2010,750
9124,151024,"Ghione Anna, Barbera  d’Asti  Superiore",Ghione Anna,Italy,Piemonte,,,,Barbera,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY2,TANNIN2,59000,0,750
9125,151026,Chateau Beauchene Cotes du Rhone Grande Reserve,Chateau Beauchene,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,Cinsault,Etc,,,,,,,,,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2017,750
9126,151027,"Chateau Beauchene, Cotes du Rhone 'Le Pavillon'",Chateau Beauchene,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,Carignan,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,42000,2018,750
9127,151028,"Chateau Beauchene, Cotes du Rhone Premier Terroir",Chateau Beauchene,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,64000,2017,750
9128,151029,"Chateau Beauchene, Chateauneuf-du-Pape Grande Reserve",Chateau Beauchene,France,Rhone,ChateauneufduPape,,,Grenache,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,139000,2016,750
9129,151030,PI Red,Bedegas Langa,Spain,Calatayud,,,,Garnacha,,,,,,,,,,,,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2015,750
9130,151031,PI White,Bedegas Langa,Spain,Calatayud,,,,Garnacha Blanca,,,,,,,,,,,,White,Table,13~14,10~12,SWEET2,ACIDITY3,BODY2,TANNIN1,0,2012,750
9131,151032,"Kendermann, Black Tower Bubbly Pink",Kendermann Reh Kendermann Kendermanns,Germany,Rheinhessen,,,,Blend,,,,,,,,,,,,Rose,"Appetizer, Table",9.5,10~12,SWEET3,ACIDITY2,BODY2,TANNIN1,0,2011,750
9132,151033,"Kendermann, Black Tower Dornfelder Pinot Noir",Kendermann Reh Kendermann Kendermanns,Germany,Rheinhessen,,,,Pinot Noir,Dornfelder,,,,,,,,,,,Red,Table,12,13~15,SWEET3,ACIDITY2,BODY2,TANNIN1,0,2010,500
9133,151034,"Kendermann, Black Tower Moscato",Kendermann Reh Kendermann Kendermanns,Germany,Rheinhessen,,,,Moscato,,,,,,,,,,,,White,Dessert,7.5,7~9,SWEET4,ACIDITY2,BODY2,TANNIN1,0,0,750
9134,151035,"Kendermann, Black Tower Riesling",Kendermann Reh Kendermann Kendermanns,Germany,Rheinhessen,,,,Riesling,,,,,,,,,,,,White,"Table, Dessert",10,8~10,SWEET3,ACIDITY5,BODY2,TANNIN1,24000,2011,750
9135,151036,Mukuzani,Tbilvino,Georgia,Kakheti,,,,Saperavi,,,,,,,,,,,,Red,Table,13,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,36000,2008,750
9136,151037,Saperavi,Tbilvino,Georgia,Kakheti,,,,Saperavi,,,,,,,,,,,,Red,Table,12,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,30000,2011,750
9137,151038,Tsinandali,Tbilvino,Georgia,Kakheti,,,,Rkatsiteli,Mtsvane,,,,,,,,,,,White,Table,12.5,10~12,SWEET2,ACIDITY2,BODY3,TANNIN1,26000,2011,750
9138,151039,"Van Volxem, Schiefer Riesling ",Van Volxem,Germany,MoselSaarRuwer,,,,Riesling,,,,,,,,,,,,White,Dessert,12,9~11,SWEET3,ACIDITY5,BODY2,TANNIN1,0,2013,750
9139,151040,Millstream Pinotage,DGB,the Republic of South Africa,,,,,Pinotage,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET2,ACIDITY4,BODY2,TANNIN3,20000,2011,750
9140,151041,Millstream Sauvignon Blanc,DGB,the Republic of South Africa,Sauvignon blanc,,,,,,,,,,,,,,,,White,"Appetizer, Table",12,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,20000,2011,750
9141,151042,Absente,Distilleries et Domaines de Provence,France,Southern France,Provence,,,Blend,,,,,,,,,,,,Hard,Dessert,55,10~12,SWEET2,ACIDITY1,BODY4,TANNIN1,99000,0,700
9142,151043,Big House Red,Big House,USA,California,Alameda County,,,Syrah & Shiraz,Montepulciano,Barbera,Nero d'Avola,Tempranillo,Malbec,Aglianico,Charbono,Petit Verdot,Cabernet Franc,Tannat,Etc,Red,Table,13,16~18,SWEET2,ACIDITY3,BODY3,TANNIN2,35000,2013,750
9143,151044,Big House White,Big House,USA,California,Alameda County,,,Malvasia Bianca,Gruner Veltliner,Sauvignon blanc,Gewurztraminer,Riesling,Chenin Blanc,Muscat Canelli,Viognier,Verdelho,Albarino,Pinot Gris,,White,"Appetizer, Table",13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,35000,2014,750
9144,151045,Big House The Usual suspect Cabernet Sauvignon,Big House,USA,California,Alameda County,,,Cabernet Sauvignon,Grenache,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,35000,2012,750
9145,151046,Big House Cardinal Zin,Big House,USA,California,Alameda County,,,Zinfandel,mourvedre,Carignan,Petite Sirah,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,35000,2015,750
9146,151047,Big House The Birdman Pinot Grigio,Big House,USA,California,Alameda County,,,Pinot Grigio,,,,,,,,,,,,White,"Appetizer, Table",13~14,9~11,SWEET2,ACIDITY3,BODY2,TANNIN1,35000,2012,750
9147,151048,Flip Flop Cabernet Sauvignon,Flip Flop,USA,California,Alameda County,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY2,TANNIN3,28000,0,750
9148,151049,Flip Flop Sweet Red,Flip Flop,USA,California,Alameda County,,,Syrah & Shiraz,Zinfandel,Etc,,,,,,,,,,Red,Dessert,12~13,14~16,SWEET3,ACIDITY2,BODY3,TANNIN3,28000,0,750
9149,151050,"Flip Flop, Pinot Noir",Flip Flop,USA,California,Alameda County,,,Pinot Noir,,,,,,,,,,,,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY2,TANNIN3,28000,0,750
9150,151052,Flip Flop Riesling,Flip Flop,USA,California,Alameda County,,,Riesling,,,,,,,,,,,,White,"Appetizer, Dessert",11~12,9~11,SWEET4,ACIDITY3,BODY2,TANNIN1,28000,0,750
9151,151053,Flip Flop Moscato,Flip Flop,USA,California,Alameda County,,,Moscato,,,,,,,,,,,,White,"Appetizer, Dessert",11,9~11,SWEET4,ACIDITY2,BODY2,TANNIN1,28000,0,750
9152,151056,Castel Buono Sagrantino di Montefalco,Castel Buono,Italy,Umbria,,,,Sagrantino,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,115000,2006,750
9153,151057,Castel Buono Montefalco Rosso,Castel Buono,Italy,Umbria,,,,Sangiovese,Sagrantino,Merlot,Cabernet Sauvignon,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,60000,2008,750
9154,151058,"Bersano, Gavi del Comune di Gavi",Bersano Vini,Italy,Piemonte,,,,Cortese,,,,,,,,,,,,White,"Appetizer, Table",12,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,42000,2014,750
9155,151060,"Domaine Parent, Pommard",Domaine Parent,France,Bourgogne,Cote de Beaune,Pommard,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,180000,2009,750
9156,151061,"Domaine Parent, Pommard 1er Cru Les Epenots",Domaine Parent,France,Bourgogne,Cote de Beaune,Pommard,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,291000,2010,750
9157,151062,"Domaine Parent, Pommard 1er Cru Les Chaponnieres",Domaine Parent,France,Bourgogne,Cote de Beaune,Pommard,,Pinot Noir,,,,,,,,,,,,Red,Table,13,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,280000,2009,750
9158,151063,"Domaine Parent, Volnay 1er Cru Clos des Chenes",Domaine Parent,France,Bourgogne,Cote de Beaune,Volnay,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,350000,2009,750
9159,151064,"Domaine Parent, Ladoix 1er Cru La Corvee",Domaine Parent,France,Bourgogne,Cote de Beaune,Ladoix,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2011,750
9160,151065,"Domaine Parent, Corton Les Renardes Grand Cru",Domaine Parent,France,Bourgogne,Cote de Beaune,AloxeCorton,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,15~17,SWEET1,ACIDITY5,BODY4,TANNIN2,340000,2008,750
9161,151066,"Domaine Parent, Corton Blanc Grand Cru",Domaine Parent,France,Bourgogne,Cote de Beaune,AloxeCorton,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13.5,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,340000,2006,750
9162,151067,"Gulfi, Nerobaronj",Gulfi,Italy,Sicilia,,,,Nero d'Avola,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,150000,2015,750
9163,151070,Segura Viudas Aria Brut Nature,Segura Viudas  Freixenet Group,Spain,Penedes,,,,Macabeo,Parellada,Xarel.lo,,,,,,,,,,Sparkling,"Appetizer, Dessert",12~13,6~8,SWEET2,ACIDITY4,BODY3,TANNIN1,50000,0,750
9164,151071,Segura Viudas Reserva Heredad Brut,Segura Viudas  Freixenet Group,Spain,Penedes,,,,Macabeo,Parellada,,,,,,,,,,,Sparkling,"Appetizer, Table",11~12,6~8,SWEET2,ACIDITY3,BODY3,TANNIN1,0,0,750
9165,151072,Chateau Moillard Bourgogne Pinot Noir,Chateau Moillard,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,12.5,15~17,SWEET1,ACIDITY4,BODY2,TANNIN2,0,2010,750
9166,151073,Chateau Moillard Bourgogne Chardonnay,Chateau Moillard,France,Bourgogne,,,,Chardonnay,,,,,,,,,,,,White,Table,12.5,11~13,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2011,750
9167,151076,"Bisol, Cartizze Valdobbiadene Superiore di Cartizze Dry",Bisol,Italy,Veneto,Valdobbiadene,,,Glera,,,,,,,,,,,,Sparkling,Appetizer,11~12,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,170000,2017,750
9168,151077,"Bisol, Crede Valdobbiadene Prosecco Superiore Brut",Bisol,Italy,Veneto,Valdobbiadene,,,Glera,Pinot Bianco,Verdiso,,,,,,,,,,Sparkling,Appetizer,11~12,7~10,SWEET1,ACIDITY3,BODY3,TANNIN1,90000,2017,750
9169,151078,Masi Campolongo di Torbe Amarone della Valpolicella Classico,Masi,Italy,Veneto,Valpolicella,,,Corvina,Rondinella,Molinara,,,,,,,,,,Red,Table,16,16~18,SWEET2,ACIDITY3,BODY5,TANNIN3,0,2006,750
9170,151081,Masi Modello delle Venezie Rosso,Masi,Italy,Veneto,,,,Refosco,Raboso,,,,,,,,,,,Red,Table,12,18~20,SWEET2,ACIDITY3,BODY3,TANNIN3,0,2012,750
9171,151082,Masi Modello delle Venezie Bianco,Masi,Italy,Veneto,,,,Garganega,Pinot Grigio,Pinot Bianco,,,,,,,,,,White,"Appetizer, Table",12,8~10,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2012,750
9172,151083,Masi Levarie Soave Classico,Masi,Italy,Veneto,Soave,,,Garganega,Trebbiano,,,,,,,,,,,White,"Appetizer, Table",12,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2012,750
9173,151084,Masi Bonacosta Valpolicella Classico,Masi,Italy,Veneto,Valpolicella,,,Corvina,Rondinella,Molinara,,,,,,,,,,Red,Table,12,18~20,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2011,750
9174,151089,Masi Amabile degli Angeli Recioto della Valpolicella Classico,Masi,Italy,Veneto,Valpolicella,,,Corvina,Rondinella,Molinara,,,,,,,,,,Red,Dessert,14,10~12,SWEET5,ACIDITY3,BODY5,TANNIN1,0,2008,750
9175,151090,Masi Possessioni Rosso,Masi,Italy,Veneto,,,,Corvina,Molinara,Sangiovese,,,,,,,,,,Red,Table,13,18~20,SWEET2,ACIDITY3,BODY5,TANNIN3,0,2010,750
9176,151091,"Masi, Brolo Campofiorin Oro",Masi,Italy,Veneto,Verona,,,Corvina,Rondinella,Oseleta,,,,,,,,,,Red,Table,14,17~19,SWEET1,ACIDITY4,BODY5,TANNIN4,90000,2014,750
9177,151095,"Emiliana, Signos De Origen Carmenere",Vinedos Emiliana,Chile,Rapel Valley,Colchagua Valley,,,Carmenere,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,80000,2010,750
9178,151096,"Emiliana, Signos De Origen Syrah",Vinedos Emiliana,Chile,Aconcagua,Casablanca Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14.8,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,80000,2010,750
9179,151098,"Arnaldo Caprai, Grecante Grechetto",Arnaldo Caprai,Italy,Umbria,,,,Grechetto Bianco,,,,,,,,,,,,White,"Appetizer, Table",13.5,10,SWEET1,ACIDITY3,BODY3,TANNIN1,84000,2011,750
9180,151099,"Arnaldo Caprai, Montefalco Rosso",Arnaldo Caprai,Italy,Umbria,Montefalco,,,Sangiovese,Sagrantino,Merlot,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,110000,2009,750
9181,151100,"Arnaldo Caprai, Collepiano Sagrantino di Montefalco",Arnaldo Caprai,Italy,Umbria,Montefalco,,,Sagrantino,,,,,,,,,,,,Red,Table,14.5,18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2015,750
9182,151101,Prosecco Riva di Rocca Spumante,Case Bianche,Italy,Veneto,,,,Prosecco,,,,,,,,,,,,Sparkling,"Appetizer, Dessert",11.5,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,80000,2010,750
9183,151102,"Sartori, Amarone Corte Bra",Sartori,Italy,Veneto,Valpolicella,,,Corvina,Corvinone,Rondinella,Oseleta,,,,,,,,,Red,Table,15,15~18,SWEET2,ACIDITY2,BODY4,TANNIN4,170000,2004,750
9184,151103,"Sartori, Valpolicella Superiore I Saltari",Sartori,Italy,Veneto,,,,Corvina,Corvinone,Rondinella,Croatina,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,110000,2008,750
9185,151104,"Sartori, Marani",Sartori,Italy,Veneto,,,,Garganega,,,,,,,,,,,,White,"Appetizer, Dessert",13.5,9~11,SWEET3,ACIDITY3,BODY3,TANNIN1,75000,2010,750
9186,151105,"Sartori, Valpolicella Superiore Ripasso",Sartori,Italy,Veneto,,,,Corvina,Corvinone,Rondinella,Croatina,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,70000,2010,750
9187,151106,"Sartori, Soave",Sartori,Italy,Veneto,,,,Garganega,Trebbiano,,,,,,,,,,,White,"Appetizer, Table",11.5,10~12,SWEET1,ACIDITY4,BODY1,TANNIN1,40000,2011,750
9188,151107,Louis Michel et Fils Chablis 'Butteaux Vieilles Vignes' 1er Cru,Louis Michel et Fils,France,Bourgogne,Chablis,Chablis Premier Cru,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN1,136000,2013,750
